REF_AREA,Geographic area,INDICATOR,Indicator,SEX,Sex,EDUCATION_LEVEL,Education Level,WEALTH_QUINTILE,Wealth Quintile,RESIDENCE,Residence,UNIT_MEASURE,Unit of measure,UNIT_MULTIPLIER,Unit multiplier,SOURCE_LINK,SERIES_FOOTNOTE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation Status,DATA_SOURCE,OBS_CONF,Observation confidentaility,TIME_PERIOD_METHOD,Time period activity related to when the data are collected,COVERAGE_TIME,OBS_FOOTNOTE,FREQ_COLL,Time interval at which the source data are collected
IRQ,Iraq,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2018,49.099998,,,MICS 2018,,,,,,,0,Not Known
IRQ,Iraq,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2018,35.700001,,,MICS 2018,,,,,,,0,Not Known
IRQ,Iraq,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,40.099998,,,MICS 2018,,,,,,,0,Not Known
JAM,Jamaica,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2011,6.842474,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2011,11.08155,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2011,15.98839,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2011,10.06751,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2011,8.7984552,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2011,5.8450971,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2011,0.73663872,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2011,11.31167,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2011,6.1938052,,,MICS 2011,,,,,,,0,Not Known
JAM,Jamaica,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2011,8.9661465,,,MICS 2011,,,,,,,0,Not Known
JOR,Jordan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,16.4,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,22.5,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2018,41.5,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2018,26.799999,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2018,16.9,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2018,10.1,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2018,5.5999999,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2018,20,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2018,19.4,,,DHS 2017-18,,,,,,,0,Not Known
JOR,Jordan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,19.5,,,DHS 2017-18,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,2.0999999,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,2.8,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2015,2.4000001,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2015,3.7,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2015,2.4000001,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2015,0.89999998,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2015,2.8,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2015,3.7,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2015,1.4,,,MICS 2015,,,,,,,0,Not Known
KAZ,Kazakhstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2015,2.5,,,MICS 2015,,,,,,,0,Not Known
KEN,Kenya,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,11.38643,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,9.377634,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2014,16.08987,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2014,9.1009665,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2014,7.3550038,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2014,9.3484669,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2014,9.884017,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2014,9.68536,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2014,12.19196,,,DHS 2014,,,,,,,0,Not Known
KEN,Kenya,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,10.3406,,,DHS 2014,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,12.7,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,10.2,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2018,19.700001,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2018,11.4,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2018,11.8,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2018,9.6000004,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2018,3.9000001,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2018,12.6,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2018,9.1000004,,,MICS 2018,,,,,,,0,Not Known
KGZ,Kyrgyzstan,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2018,11.4,,,MICS 2018,,,,,,,0,Not Known
KHM,Cambodia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,61.921059,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,58.06815,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2014,79.159393,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2014,73.931313,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2014,65.480873,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2014,53.284,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2014,35.383469,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2014,64.659973,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2014,38.681259,,,DHS 2014,,,,,,,0,Not Known
KHM,Cambodia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2014,59.97094,,,DHS 2014,,,,,,,0,Not Known
KIR,Kiribati,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,30.16456,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,45.83073,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2019,53.049881,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2019,37.160549,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2019,42.27961,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2019,41.092861,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2019,23.56675,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2019,42.027,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2019,35.83691,,,MICS 2018-19,,,,,,,0,Not Known
KIR,Kiribati,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2019,38.542702,,,MICS 2018-19,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,41.799999,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,34.799999,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2017,68.099998,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2017,50.200001,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2017,37.599998,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2017,22.700001,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2017,10.8,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2017,46.099998,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2017,19.1,,,MICS 2017,,,,,,,0,Not Known
LAO,Lao People's Democratic Republic,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2017,38.099998,,,MICS 2017,,,,,,,0,Not Known
LBR,Liberia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,34.611691,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,19.995701,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2013,49.63525,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2013,35.55883,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2013,30.874861,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2013,26.40946,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2013,12.97751,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2013,38.275089,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2013,22.193119,,,DHS 2013,,,,,,,0,Not Known
LBR,Liberia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2013,27.435011,,,DHS 2013,,,,,,,0,Not Known
LCA,Saint Lucia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,13.8,,,MICS 2012,,,,,,,0,Not Known
LCA,Saint Lucia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,20.200001,,,MICS 2012,,,,,,,0,Not Known
LCA,Saint Lucia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q1,Lowest,_T,Total,PCNT,%,,,,,2012,21.299999,,,MICS 2012,,,,,,,0,Not Known
LCA,Saint Lucia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q2,Second,_T,Total,PCNT,%,,,,,2012,23.200001,,,MICS 2012,,,,,,,0,Not Known
LCA,Saint Lucia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q3,Middle,_T,Total,PCNT,%,,,,,2012,26.6,,,MICS 2012,,,,,,,0,Not Known
LCA,Saint Lucia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q4,Fourth,_T,Total,PCNT,%,,,,,2012,15.6,,,MICS 2012,,,,,,,0,Not Known
LCA,Saint Lucia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,Q5,Highest,_T,Total,PCNT,%,,,,,2012,0,,,MICS 2012,,,,,,,0,Not Known
LCA,Saint Lucia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,R,Rural,PCNT,%,,,,,2012,16.700001,,,MICS 2012,,,,,,,0,Not Known
LCA,Saint Lucia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,U,Urban,PCNT,%,,,,,2012,19.6,,,MICS 2012,,,,,,,0,Not Known
LCA,Saint Lucia,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,_T,Total,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2012,17.299999,,,MICS 2012,,,,,,,0,Not Known
LKA,Sri Lanka,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,F,Female,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2016,15.61083,,,DHS 2016,,,,,,,0,Not Known
LKA,Sri Lanka,ED_ROFST_L3,Out-of-school rate for youth of upper secondary school age,M,Male,ISCED11_3,Upper secondary education,_T,Total,_T,Total,PCNT,%,,,,,2016,22.696489,,,DHS 2016,,,,,,,0,Not Known
